time,open,high,low,close
1765359000,6852.75,6853.25,6851.25,6852.25
1765359900,6852.25,6854.75,6852,6852.5
1765360800,6852.25,6857.75,6849.75,6851.75
1765361700,6851.5,6852.5,6837.25,6837.5
1765362600,6837.5,6843.25,6834.25,6841.75
1765363500,6841.75,6844.75,6840.5,6840.75
1765364400,6840.75,6850,6839,6845.25
1765365300,6845,6846.5,6843.25,6844.5
1765366200,6844.25,6845.75,6842.75,6843
1765367100,6842.75,6846.25,6842.5,6845.25
1765368000,6845,6845.75,6839.5,6841.5
1765368900,6841.75,6842.25,6839.25,6841.75
1765369800,6841.75,6843.25,6838.25,6839.75
1765370700,6839.75,6843.5,6839,6843
1765371600,6843.25,6846,6841.5,6845.75
1765372500,6845.75,6856.25,6845,6854.25
1765373400,6854.25,6856,6848.25,6848.75
1765374300,6849,6849.75,6846.5,6846.75
1765375200,6847,6848.25,6842.5,6843.5
1765376100,6843.5,6844.75,6840,6843.25
1765377000,6843.5,6848.5,6830.75,6844.25
1765377900,6844.25,6851,6840.75,6849
1765378800,6849,6852,6845,6848
1765379700,6848,6852.5,6845.5,6847.5
1765380600,6847.5,6848.25,6834.25,6841.25
1765381500,6841.5,6850,6838,6840.25
1765382400,6840,6849,6832.25,6848.75
1765383300,6849,6856.5,6847.75,6855.25
1765384200,6855,6856.25,6849.5,6850.5
1765385100,6850.5,6855,6847.75,6853.75
1765386000,6853.5,6854.75,6848.5,6850.5
1765386900,6850.25,6852.25,6847.25,6849.25
1765387800,6849.25,6853.25,6847,6848.5
1765388700,6848.5,6860,6848,6856.25
1765389600,6856.25,6858.5,6854.25,6856.25
1765390500,6856.25,6857.25,6844.75,6846.75
1765391400,6846.5,6851.5,6844.5,6844.5
1765392300,6844.5,6848.75,6842.25,6846.25
1765393200,6846,6875.25,6844.75,6865.5
1765394100,6865.25,6873.75,6850,6860
1765395000,6859.75,6886.75,6850.5,6861
1765395900,6861,6898.5,6860,6896.75
1765396800,6896.75,6904.25,6888.75,6903
1765397700,6903,6906.75,6896.25,6899.5
1765398600,6899.25,6908,6897.75,6901.75
1765399500,6901.5,6905,6889.5,6892
1765400400,6892.25,6895.25,6885,6891.25
1765401300,6891.25,6893.75,6888.5,6892.25
1765402200,6892,6893.5,6890.25,6893.25
1765403100,6893.25,6896,6891.5,6893.25
1765407600,6887,6891.25,6884.25,6885
1765408500,6884.75,6884.75,6880.5,6881.75
1765409400,6881.5,6882.5,6881,6881.5
1765410300,6881.5,6884.25,6881,6882.75
1765411200,6882.75,6883,6878,6881
1765412100,6881,6882.5,6879.5,6881.5
1765413000,6881.25,6881.25,6876,6876.75
1765413900,6876.75,6877,6871.75,6874.5
1765414800,6874.5,6874.75,6871.5,6873.5
1765415700,6873.75,6875.25,6872.25,6874
1765416600,6874,6875.25,6872.75,6872.75
1765417500,6872.75,6873,6868.75,6869.75
1765418400,6869.75,6869.75,6862.5,6864.5
1765419300,6864.5,6865.75,6858.75,6859.75
1765420200,6859.75,6860.5,6852.25,6856
1765421100,6856.25,6856.5,6847,6851.5
1765422000,6851.25,6851.5,6817.5,6829.5
1765422900,6829.5,6836,6827.75,6834
1765423800,6834,6835,6826.25,6833.25
1765424700,6833.25,6837,6831.25,6834.75
1765425600,6835,6841.5,6832.5,6838.25
1765426500,6838.25,6840,6834,6836
1765427400,6836,6839.75,6833.5,6837.5
1765428300,6837.75,6839.75,6836,6837.25
1765429200,6837,6838.5,6833.5,6833.75
1765430100,6833.75,6835.5,6830.5,6830.75
1765431000,6830.75,6833,6829.5,6831.25
1765431900,6831.25,6837.5,6831,6836
1765432800,6836,6838,6832.75,6834.25
1765433700,6834.25,6834.75,6828.25,6828.75
1765434600,6828.75,6836.5,6828.5,6836.25
1765435500,6836,6838,6834,6837.5
1765436400,6837.25,6837.75,6829.25,6836
1765437300,6835.75,6838,6833.75,6837.75
1765438200,6837.75,6841.25,6837.25,6839.25
1765439100,6839.25,6842.5,6838.25,6841.5
1765440000,6841.25,6842,6830.75,6833.25
1765440900,6833,6836,6830,6831
1765441800,6831,6834.5,6828.5,6831.25
1765442700,6830.75,6842.75,6830,6841.75
1765443600,6841.75,6846,6840,6845.5
1765444500,6845.5,6851.5,6844.75,6848.25
1765445400,6848,6853.25,6847.5,6850.25
1765446300,6850,6854,6850,6853.5
