time,open,high,low,close,Plot
1765419300,25635,25641.5,25603,25607.25,NaN
1765420200,25608.75,25610.25,25561,25579,NaN
1765421100,25579.5,25582.75,25523.75,25549.25,NaN
1765422000,25550,25550.25,25383,25433,NaN
1765422900,25433,25478,25427.75,25471.5,NaN
1765423800,25472.5,25475.75,25434.5,25475.25,NaN
1765424700,25473.5,25497.75,25463.25,25486.5,NaN
1765425600,25486.5,25534,25476,25517.75,NaN
1765426500,25516.75,25524.75,25496.25,25508.5,NaN
1765427400,25507.5,25525.75,25494.25,25511.75,NaN
1765428300,25511,25524.25,25501.25,25509.5,NaN
1765429200,25507.75,25512.25,25490.5,25495,NaN
1765430100,25495.75,25508.25,25486.25,25489.25,NaN
1765431000,25489,25500.5,25483.5,25493.25,NaN
1765431900,25492.75,25521.5,25490,25514,NaN
1765432800,25514.5,25523.5,25498.5,25508,NaN
1765433700,25507.25,25511.25,25470.75,25472.5,NaN
1765434600,25473,25511.5,25472,25509.75,NaN
1765435500,25509.25,25514.75,25494.5,25510,NaN
1765436400,25510.25,25511.75,25475,25504.75,NaN
1765437300,25504.75,25522.75,25495.75,25520.75,NaN
1765438200,25521.75,25539.5,25517,25530.75,NaN
1765439100,25531.25,25542.25,25523,25539.75,NaN
1765440000,25539,25543,25477.25,25494.75,NaN
1765440900,25495,25504.75,25478,25487.25,NaN
1765441800,25485.75,25504.25,25474.25,25486.5,NaN
1765442700,25486.75,25544.25,25483.75,25536.5,NaN
1765443600,25536.25,25573,25529.25,25569.25,NaN
1765444500,25570,25593.75,25559.5,25584,NaN
1765445400,25583.75,25599.75,25577.5,25589.75,NaN
1765446300,25589,25604.25,25587.75,25600,NaN
